"created,""screenName"",""text""";;;;
"2022-04-26 17:52:22,""gumiphile"",""yuuta u tiga periode? gue aja baru mau satu periode udah bengek https://t.co/A6fS6JAVyR""";;;;
"2022-04-26 17:09:20,""AbiIbrahim16"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 17:05:53,""masardtono"",""@KompasTV Tiga periode nih ye?""";;;;
"2022-04-26 16:57:53,""idithea"",""RT @SirianaGde: Hahaha...namanya kebijakan """"Pagi Tahu Sore Tempe"""". Padahal anak buah udah bela2in kasih alasan...jadi malu sendiri. Begini…""";;;;
"2022-04-26 16:55:19,""Nrdnfsl_"",""RT @Mythicalforest: Astaga! Benar-benar valid!";;;;
;;;;
Tukang bangunan sekarang udah pada bawa palu, para petani bawa-bawa arit. ;;;;
;;;;
"Ngeri! Mereka m…""";;;;
"2022-04-26 16:49:06,""pecharimbi"",""RT @Mythicalforest: Astaga! Benar-benar valid!";;;;
;;;;
Tukang bangunan sekarang udah pada bawa palu, para petani bawa-bawa arit. ;;;;
;;;;
"Ngeri! Mereka m…""";;;;
"2022-04-26 16:44:35,""Mythicalforest"",""Astaga! Benar-benar valid!";;;;
;;;;
Tukang bangunan sekarang udah pada bawa palu, para petani bawa-bawa arit. ;;;;
;;;;
"Ngeri! Mere… https://t.co/HPxInnRObR""";;;;
"2022-04-26 16:43:54,""NdoroTedjo"",""Pillow talk bersama pasangan selain berbincang bincang tentang tiga periode, kira kira topik opo maneh sih sing gayeng? <U+0001F644>""";;;;
"2022-04-26 16:07:39,""KavindraOemar"",""RT @SirianaGde: Hahaha...namanya kebijakan """"Pagi Tahu Sore Tempe"""". Padahal anak buah udah bela2in kasih alasan...jadi malu sendiri. Begini…""";;;;
"2022-04-26 15:59:56,""JunaidinLatif"",""@UyokBack @imutimutmu Yg ada di pikirannya bagaiman supaya pak de bisa tiga periode""";;;;
"2022-04-26 15:39:06,""1hsan"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 15:12:30,""DCisalam"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 14:44:30,""erwannusantara"",""RT @SirianaGde: Hahaha...namanya kebijakan """"Pagi Tahu Sore Tempe"""". Padahal anak buah udah bela2in kasih alasan...jadi malu sendiri. Begini…""";;;;
"2022-04-26 14:40:52,""syarifntoke"",""Akhirnya Presiden @jokowi tunduk pada kepentingan pengusaha. Kebijakan dikoreksi/dibatalkan setingkat Dirjen. Masih… https://t.co/4WlLYEn7vj""";;;;
"2022-04-26 14:36:34,""MurniElita"",""@jokowi Slm buat presiden Indonesia presiden kami sebagai rakyat Indonesia siap mendukung bapak Jokowi tiga periode… https://t.co/bvVaPsGV1X""";;;;
"2022-04-26 14:35:35,""seobkjin"",""@hajsohee kl vismisnya tiga periode gmn bang""";;;;
"2022-04-26 14:06:56,""RemixRidha"",""RT @SirianaGde: Hahaha...namanya kebijakan """"Pagi Tahu Sore Tempe"""". Padahal anak buah udah bela2in kasih alasan...jadi malu sendiri. Begini…""";;;;
"2022-04-26 13:58:43,""AbolichdZ"",""RT @SirianaGde: Hahaha...namanya kebijakan """"Pagi Tahu Sore Tempe"""". Padahal anak buah udah bela2in kasih alasan...jadi malu sendiri. Begini…""";;;;
"2022-04-26 13:40:57,""moreshare"",""Para Begundal Khilafah Pekok Itu Sengaja Terus Ngomporin Tiga Periode https://t.co/BMkEJ9uOsu #moreshareforum #beritaterkini""";;;;
"2022-04-26 13:39:40,""Swarnad71915084"",""RT @SirianaGde: Hahaha...namanya kebijakan """"Pagi Tahu Sore Tempe"""". Padahal anak buah udah bela2in kasih alasan...jadi malu sendiri. Begini…""";;;;
"2022-04-26 13:20:22,""SirianaGde"",""Hahaha...namanya kebijakan """"Pagi Tahu Sore Tempe"""". Padahal anak buah udah bela2in kasih alasan...jadi malu sendiri.… https://t.co/W2gF07Dzua""";;;;
"2022-04-26 12:57:41,""ANDALASHUSNI"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 12:52:02,""widawardhiansya"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 12:49:34,""LertaMuhammad"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 12:31:30,""ZupersoepriE"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 12:09:24,""icatwps"",""RT @AsliMakruf: Tiga periode itu telah pupus di tangan mahasiswa BEM SI... Hehehe. Currr... hadiri deklarasi 3 Periode. https://t.co/nXRL38…""";;;;
"2022-04-26 11:54:24,""MaswaAja"",""@privetbro1 Itu lambang Z apa lambang tiga periode sih? Xixixixi""";;;;
"2022-04-26 11:40:38,""r_martomo"",""RT @keuangannews_id: Korupsi Migor dan Dana Tiga Periode, PDIP Meminta Hukum di Kejagung tidak Tumpul ke Atas! https://t.co/lNlMaIJc5C""";;;;
"2022-04-26 11:20:11,""LibrariBooks"",""RT @LibrariBooks: Buku INTELIJEN DAN KEKUASAAN SOEHARTO by Diandra Megaputri Mengko";;;;
https://t.co/6l0FHAbt7P;;;;
;;;;
"#Orde Barumerupakan suatu peri…""";;;;
"2022-04-26 11:12:51,""Centrist_id"",""@bitxt @elonmusk pasti ngomongin politisi nih.";;;;
"suka jilat sana-sini biar kekuasaannya meluas, kualitas sistem kader… https://t.co/sQ3K59FczS""";;;;
"2022-04-26 09:14:26,""jasbird1"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 09:03:01,""PapuaWonderfull"",""@sasasayatusa_ Mayoritas Tolak Presiden Tiga Periode dan Penundaan Pemilu 2024""";;;;
"2022-04-26 09:02:54,""Dhonykurniawan9"",""Btul Bu tp kl Sholeh knp ya pemerintah udh bilg pemilu udh tdk diundur masih aj bikin kompor seolah tiga periode ?… https://t.co/FTFNJSRohK""";;;;
"2022-04-26 08:57:19,""PerempuanThicka"",""Selasa rasa Senin. Meeting sampe tiga periode.""";;;;
"2022-04-26 08:49:53,""Anang_ssanto"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 08:05:19,""PKSPekayon"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 07:57:52,""sinoacc"",""Apa respon uskup (dosen) dari katedral (universitas) jika seseorang mengemukakan pendapat seperti berikut:";;;;
;;;;
"Pak/Bu… https://t.co/lka6htbW7Y""";;;;
"2022-04-26 07:45:25,""eko1820"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 07:43:03,""indosias"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 07:31:29,""dickyss"",""RT @MardaniAliSera: Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum dengar…""";;;;
"2022-04-26 07:14:44,""JunaJuni123"",""@sasasayatusa_ Isu tiga periode bukan Jokowi yang mengusulkan""";;;;
"2022-04-26 07:14:37,""AndreLauzcx"",""@sasasayatusa_ Presiden Jokowi menolak dan tidak berminat menjadi Presiden tiga periode""";;;;
"2022-04-26 07:14:29,""Aljayusnadi"",""Inflasi Tiga Periode https://t.co/lGgtHVKsln via @Alja Yusnadi""";;;;
"2022-04-26 07:14:13,""FreedomforBebas"",""@PKSejahtera Harus tiga periode.""";;;;
"2022-04-26 07:11:50,""AndreLauzcx"",""@sasasayatusa_ Isu tiga periode bukan Jokowi yang mengusulkan""";;;;
"2022-04-26 07:11:25,""ArdiRamdona"",""@sasasayatusa_ Presiden Jokowi menolak dan tidak berminat menjadi Presiden tiga periode""";;;;
"2022-04-26 07:06:48,""AnnisaP26613914"",""@sasasayatusa_ hanya sebagian kecil dari masyarakat yang inginkan Presiden menjabat tiga periode atau lebihi""";;;;
"2022-04-26 07:05:02,""KurniaSilla"",""@sasasayatusa_ Relawan Jokowi Mania Joman menyatakan menolak wacana tiga periode jabatan presiden.""";;;;
"2022-04-26 06:59:15,""MardaniAliSera"",""Semua isu yg sdh masuk ruang publik mesti dibuka. Jk benar berbahaya sekali cara kerja oligarki ini. Saya belum den… https://t.co/bwa3g3Ww1V""";;;;
"2022-04-26 06:56:32,""NatunaKpu"",""#TemanPemilih Siaran Pers KPU Kabupaten Natuna";;;;
;;;;
"Rekapitulasi Daftar Pemilih Berkelanjutan (DPB) Kabupaten Natuna Pe… https://t.co/HJ6idHD9EH""";;;;
"2022-04-26 06:56:21,""rezkiutario"",""@sasasayatusa_ Mayoritas Tolak Presiden Tiga Periode dan Penundaan Pemilu 2024""";;;;
"2022-04-26 06:34:03,""DenadaRatnasari"",""@sasasayatusa_ Relawan Jokowi Mania Joman menyatakan menolak wacana tiga periode jabatan presiden.""";;;;
"2022-04-26 06:26:47,""MarkEsso8"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 06:25:59,""MarkEsso8"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 06:02:42,""rekorriko"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 06:02:11,""rekorriko"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 05:33:40,""chinta_chintata"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 05:33:22,""chinta_chintata"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 05:24:46,""SURYAPS20"",""@PartaiBajakLaut @DivHumas_Polri @ditreskrimumpmj @setkabgoid @jokowi @ListyoSigitP @Puspen_TNI @tni_ad Terlanjur d… https://t.co/l5gfZXGZDZ""";;;;
"2022-04-26 04:00:30,""ragiel_sundojoe"",""RT @keuangannews_id: Korupsi Migor dan Dana Tiga Periode, PDIP Meminta Hukum di Kejagung tidak Tumpul ke Atas! https://t.co/lNlMaIJc5C""";;;;
"2022-04-26 03:20:00,""okezonenews"",""Presiden Jokowi akan bagikan THR Rp900 ribu berupa bansos periode April 2022 dirapel untuk tiga bulan sekaligus";;;;
;;;;
"https://t.co/zqi1RuFgp2""";;;;
"2022-04-26 02:35:18,""DjFaridah"",""Jokowi bantah tiga periode partai dan menteri pendukung penuh dan pemilu didesak klarifikasi ke publik";;;;
"Ramadhan Uta… https://t.co/MDOD63OkzS""";;;;
"2022-04-26 02:32:05,""Akmal74569180"",""Jokowi bantah tiga periode partai dan menteri pendukung penuh dan pemilu didesak klarifikasi ke publik";;;;
"Ramadhan Uta… https://t.co/rgqGZj95mj""";;;;
"2022-04-26 02:29:26,""MuhmmadGeorge"",""Jokowi bantah tiga periode partai dan menteri pendukung penuh dan pemilu didesak klarifikasi ke publik";;;;
"Ramadhan Uta… https://t.co/R6NdkoBEVv""";;;;
"2022-04-26 02:28:15,""Demokrasi_35"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 02:27:07,""Iputuyusrhon"",""Jokowi bantah tiga periode partai dan menteri pendukung penuh dan pemilu didesak klarifikasi ke publik";;;;
"Ramadhan Uta… https://t.co/h6hme7OX6i""";;;;
"2022-04-26 02:26:55,""Demokrasi_35"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 02:26:52,""catatankaqihati"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 02:26:23,""iqbalink13"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 02:26:01,""ImamSud95734639"",""Jokowi bantah tiga periode partai dan menteri pendukung penuh dan pemilu didesak klarifikasi ke publik";;;;
"Ramadhan Uta… https://t.co/dMqIb44YIu""";;;;
"2022-04-26 02:24:43,""catatankaqihati"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 02:23:55,""iqbalink13"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 02:21:40,""ImamSud95734639"",""Jokowi bantah tiga periode partai dan menteri pendukung penuh dan pemilu didesak klarifikasi ke publik";;;;
"Ramadhan Uta… https://t.co/M897kq2J8g""";;;;
"2022-04-26 02:21:05,""rasa2086"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 02:18:04,""SakiinaQhiCO_33"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 02:16:09,""SakiinaQhiCO_33"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 02:12:17,""AURIGA_ID"",""Isu penundaan pemilu dan perpanjangan masa jabatan presiden hingga tiga periode terus digaungkan, wacana sejumlah e… https://t.co/igNDcestxw""";;;;
"2022-04-26 02:12:13,""apolloresor"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 02:11:54,""ABenshiro"",""Jokowi Tolak Penundaan Pemilu dan Jabatan Presiden 3 Periode ";;;;
"Presiden Joko Widodo (Jokowi) secara konsisten menola… https://t.co/BiyUOLHqeQ""";;;;
"2022-04-26 02:11:48,""ABenshiro"",""Jokowi Tolak Penundaan Pemilu dan Jabatan Presiden 3 Periode ";;;;
"Presiden Joko Widodo (Jokowi) secara konsisten menola… https://t.co/0sNhbDNB4x""";;;;
"2022-04-26 02:11:42,""ABenshiro"",""Jokowi Tolak Penundaan Pemilu dan Jabatan Presiden 3 Periode ";;;;
"Presiden Joko Widodo (Jokowi) secara konsisten menola… https://t.co/ne8nAPz2Or""";;;;
"2022-04-26 02:11:27,""ABenshiro"",""Jokowi Tolak Penundaan Pemilu dan Jabatan Presiden 3 Periode ";;;;
"Presiden Joko Widodo (Jokowi) secara konsisten menola… https://t.co/dO0ztSvYRJ""";;;;
"2022-04-26 02:09:47,""apolloresor"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 02:03:35,""kalla_jengking"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 02:03:24,""RasyaMahardika7"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 02:01:06,""RasyaMahardika7"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 01:52:23,""cigscx"",""udah tiga periode akun gua masih kaga balik""";;;;
"2022-04-26 01:44:48,""birudivines"",""- apakah kamu bisa membayangkan satu tahun, tiga tahun, dsb. ke depan dengan orang ini? (periode waktu sesuaikan si… https://t.co/nZUfynlCRL""";;;;
"2022-04-26 01:33:45,""anhsw2"",""RT @BrdKelima: @BEMUI_Official Tiga periode lagi apa kabar?";;;;
<U+0001F601>;;;;
Mbersihkan kampus dari pengaruh paham radikalisme adalah kbutuhan genting.;;;;
"Me…""";;;;
"2022-04-26 01:28:16,""PopLoyalty"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 01:28:01,""PopLoyalty"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 01:26:43,""pelitabangsa45"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 01:24:24,""ManoharaSekar"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 01:23:36,""ManoharaSekar"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 01:22:42,""RadioPenyiar"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 01:21:02,""RadioPenyiar"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 01:10:01,""Anggita_lung"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 01:09:19,""Anggita_lung"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 00:57:51,""Ibrahim24831326"",""@PKSejahtera Laaah Mau tiga periode mau seumur hidup mau apa kalau rakyat berkehendak Alloh SWT berkehendak  ox <U+0001F601><U+0001F601><U+0001F601>… https://t.co/hM1YT5NAGn""";;;;
"2022-04-26 00:56:52,""garuda080"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 00:55:52,""garuda080"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 00:53:01,""AliBej0"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 00:50:58,""Akomeng6"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 00:50:51,""Andiriego_"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 00:50:17,""Andiriego_"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 00:48:22,""Akomeng6"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 00:45:57,""AliBej0"",""RT @rasa2086: Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana penundaan…""";;;;
"2022-04-26 00:45:00,""pelitabangsa45"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 00:42:18,""rasa2086"",""Dengan adanya penjelasan terkait kejelasan pelaksanaan Pemilu dan Pilkada 2024 diharapkan dapat menghentikan wacana… https://t.co/tPEloMyoCt""";;;;
"2022-04-26 00:39:07,""kalla_jengking"",""Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presid… https://t.co/IV6auYChEA""";;;;
"2022-04-26 00:37:16,""daemon_ihsan"",""Gempa, mungkin bisa dijadikan alasan agar China memberikan keringanan pembayaran utang Indonesia yang semakin mence… https://t.co/r3CWqOyzZV""";;;;
"2022-04-26 00:35:35,""denny_the_fish"",""RT @keuangannews_id: Korupsi Migor dan Dana Tiga Periode, PDIP Meminta Hukum di Kejagung tidak Tumpul ke Atas! https://t.co/lNlMaIJc5C""";;;;
"2022-04-26 00:02:59,""Ibrahim78704863"",""RT @tintamedia2: Jawaban Luhut yang berulang kali dia menyatakan dirinya tidak mau membuka big data yang didalihkan sebagai dasar adanya kl…""";;;;
"2022-04-25 23:37:52,""teuku_desky"",""RT @september__26: Yg ngotot tiga periode malah ditambahi jabatan <U+0001F92D> https://t.co/HjMsvjRlUB""";;;;
"2022-04-25 22:52:04,""InfoPuan"",""Politisi Demokrat: Isu Tiga Periode karena PDIP Belum Miliki Figur Kuat - https://t.co/4Nd18GehTJ https://t.co/Fq4XVoND8D  ~ Puan Peduli""";;;;
"2022-04-25 22:13:17,""AsliMakruf"",""Tiga periode itu telah pupus di tangan mahasiswa BEM SI... Hehehe. Currr... hadiri deklarasi 3 Periode. https://t.co/nXRL380mS1""";;;;
"2022-04-25 21:52:59,""HanifahAndini96"",""RT @misshani96: @PKSejahtera Dih selevel partai ga tau statement Presiden berulang-ulang menolak tiga periode. Dan cuma DPR dimana lo jg ad…""";;;;
"2022-04-25 21:48:13,""misshani96"",""@PKSejahtera Dih selevel partai ga tau statement Presiden berulang-ulang menolak tiga periode. Dan cuma DPR dimana… https://t.co/DfbRw6C9g4""";;;;
"2022-04-25 21:40:19,""cuteanna77"",""@DionClcp @msaid_didu yg ga mau tiga periode jkw. ";;;;
yg goreng ya antek antek pks, pd dan pkb;;;;
"dan kadrun pada percaya""";;;;
"2022-04-25 21:27:48,""quuqiilaa"",""RT @BrdKelima: @BEMUI_Official Tiga periode lagi apa kabar?";;;;
